id,Baggage_handling,Online_boarding,On-board_service,Flight_Distance,Customer_Type,Seat_comfort,Departure/Arrival_time_convenient,Checkin_service,Arrival_Delay_in_Minutes,Class,Gender,Age,Online_support,Inflight_entertainment,id,Food_and_drink,Type_of_Travel,Ease_of_Online_booking,Inflight_wifi_service,Leg_room_service,satisfaction,Gate_location,Cleanliness,Departure_Delay_in_Minutes,shapley_spaces_2,shapley_spaces_3,shapley_spaces_1,seat_confort_4,shapley_spaces_4,shapley_spaces_0,prediction,confidence
788d4f37-a85c-4226-8dc7-16136ded18ef,4,3,5,3547,"Loyal Customer",5,1,5,0.0,"Business","Male",31,3,3,"acf1c416-3da6-42ad-a722-9f1c53b3d6d8",5,"Business travel",3,3,2,1,5,5,10,,,,,,,1,1.0
78987f08-d129-4a4d-beb0-66858a901849,4,2,4,1554,"Loyal Customer",4,1,2,58.0,"Business","Female",56,3,2,"be4c2faf-b563-40d6-92c5-4f36c9eca83f",2,"Business travel",4,1,4,0,2,4,63,,,,,,,0,0.94
7899ca5a-53b9-4dc3-b94a-edd1d8bbc7b7,4,4,4,4753,"Loyal Customer",3,3,4,10.0,"Business","Female",22,4,4,"78f878c4-657b-4e1e-9b2f-c129284b3c4f",3,"Business travel",4,4,3,1,3,1,13,,,,,,,1,0.97
789b7a9d-c2b5-4cc7-a8f3-475cbb7f6efb,2,4,2,1689,"disloyal Customer",2,2,2,0.0,"Eco","Male",20,4,2,"6d83b667-6e18-461c-87ed-e0387bf2ad36",2,"Business travel",4,4,4,0,1,2,8,,,,,,,0,1.0
789c98b1-15e9-4136-8441-2cac2818795f,4,1,1,2605,"Loyal Customer",4,4,2,0.0,"Eco","Male",69,1,4,"0380a641-e41f-4f58-b9e4-55af6f06c4ae",4,"Personal Travel",1,1,5,0,3,4,0,,,,,,,0,0.89
78a49f54-b3c6-408e-9915-ac9f568a139c,4,3,3,2727,"disloyal Customer",0,0,1,12.0,"Eco","Male",30,4,0,"0a27c772-b006-4960-be6a-f08042972d79",0,"Business travel",3,3,4,1,3,1,0,,,,,,,1,0.99
78a8d192-d003-48ec-8026-475ba3c6917f,5,3,3,2201,"Loyal Customer",2,5,5,8.0,"Eco","Male",29,4,2,"5780549d-aa82-4ea4-9793-bfe38d191ce1",2,"Personal Travel",3,3,5,0,3,5,7,,,,,,,0,1.0
78aa79e5-b766-40e1-9667-8471278cbbda,4,3,4,2577,"Loyal Customer",1,1,1,0.0,"Business","Male",46,1,2,"46cfbcf6-8cbb-4997-84dd-6964aead5456",5,"Business travel",4,1,4,1,1,4,0,,,,,,,1,0.91
78ab52fe-9688-4acd-a005-f94af64b03ad,5,3,5,610,"Loyal Customer",1,0,4,15.0,"Business","Male",48,4,3,"c386fd67-9084-4fed-9aa5-68713e7d3c25",0,"Business travel",5,3,0,0,3,5,5,,,,,,,0,0.95
78b0d03e-8e26-4543-b248-169d4a9653d4,4,3,4,3842,"Loyal Customer",5,5,4,9.0,"Business","Male",58,5,4,"bf4bea20-dcf2-4ee5-a6c5-2b8ef68c2a63",5,"Business travel",4,2,5,1,5,4,8,,,,,,,1,1.0
78b467a6-a1a2-4921-9a7d-e8b67491916f,5,4,5,2777,"Loyal Customer",2,2,4,0.0,"Eco","Female",33,2,3,"dcf276ba-ab0d-4df2-b06b-d66cfbdfcd5a",2,"Personal Travel",5,4,4,1,2,5,0,,,,,,,1,0.99
78b5a46f-77d7-4b28-966f-80e47633c58c,4,3,4,2983,"Loyal Customer",3,1,4,19.0,"Business","Female",39,5,5,"b868646c-eb84-4a4c-a37e-ae356ece424f",3,"Business travel",4,5,4,1,3,4,0,,,,,,,1,1.0
78ba305d-d604-4a87-bb63-0e78cc19026e,5,4,5,387,"Loyal Customer",4,4,5,0.0,"Business","Male",48,4,5,"8ae5d5f9-a791-4291-a7a5-a20cbb2cdb6c",4,"Business travel",5,4,5,1,4,5,0,,,,,,,1,1.0
78bb2fc5-c489-4c93-b978-38f7e48c8115,5,5,5,466,"Loyal Customer",1,1,5,0.0,"Business","Male",43,4,4,"368f0337-597e-401c-b092-e90447e05a41",1,"Business travel",5,5,5,1,1,5,0,,,,,,,1,1.0
78bc44c9-f2b2-45e8-8776-04ac8fde1e0d,2,4,2,1128,"disloyal Customer",3,2,1,0.0,"Eco","Female",37,3,3,"d7672ce5-a641-4d47-82a2-f94b6c2708e8",3,"Business travel",4,4,2,0,2,3,1,,,,,,,0,1.0
78be7089-b78d-4811-86dd-f1117dd4278c,3,2,4,1546,"Loyal Customer",2,5,1,0.0,"Eco","Male",42,2,2,"ec557a49-7a7d-4e59-9ee9-d5beff2f217e",2,"Personal Travel",2,2,2,0,4,5,0,,,,,,,0,1.0
78cff246-7cee-4a8c-b7ae-78876a10f619,5,3,5,538,"Loyal Customer",2,2,5,0.0,"Eco","Female",68,4,5,"ad150a66-d882-41f0-b786-d0c2aa5846f0",5,"Personal Travel",5,3,5,1,2,5,4,,,,,,,1,1.0
78d76708-626b-475b-8be5-fdfdcb0d7b79,4,4,5,2332,"disloyal Customer",3,0,5,0.0,"Eco","Female",36,4,2,"06ee3497-5b7d-4643-b2e3-3c361e797511",2,"Business travel",4,4,3,0,3,5,0,,,,,,,0,1.0
78da8655-b9b6-4a9b-817e-3f5cc7baead1,3,4,3,277,"Loyal Customer",5,1,2,0.0,"Eco","Female",48,2,1,"ad978591-1f09-4530-9af6-95a065af8572",1,"Business travel",3,2,5,1,1,3,0,,,,,,,1,1.0
78ddc801-25e0-4f82-aa25-e54a89c56fa7,4,4,4,2019,"disloyal Customer",2,0,3,0.0,"Eco","Female",20,4,1,"9d178666-5895-49a2-bc55-07bcd2348a55",1,"Business travel",4,4,3,0,2,5,0,,,,,,,0,1.0
78e19356-4884-41be-a7eb-3e171a2dadba,4,3,4,2241,"Loyal Customer",0,5,5,3.0,"Business","Female",36,4,4,"cf2057b8-7b2b-4eb0-baf8-7cb2bec0e838",0,"Business travel",4,2,4,1,4,4,7,,,,,,,1,1.0
78e920c9-9540-4d33-bbb5-ee7953d381c3,5,2,5,1904,"Loyal Customer",3,3,2,5.0,"Business","Male",48,3,2,"505c1860-40ff-4275-9993-d03b338ac7dd",3,"Business travel",5,1,4,1,3,5,1,,,,,,,1,0.99
78ee025c-a780-4c89-80ea-ff317a0ed130,4,3,4,1617,"disloyal Customer",2,3,2,9.0,"Business","Male",20,3,2,"02016570-3272-4bf2-b85f-62530e5d5e54",2,"Business travel",3,3,4,0,3,3,18,,,,,,,0,1.0
78f0f1d0-4585-4831-ba4b-967f69a0e9b1,5,4,5,1273,"Loyal Customer",5,1,5,45.0,"Eco","Female",35,5,5,"75709dbb-301a-4459-9ed7-c31b1455dec5",1,"Personal Travel",5,5,5,1,1,5,55,,,,,,,1,1.0
78f129cf-df9a-4ad3-8f9e-ccf6482c9255,5,1,4,2525,"Loyal Customer",3,5,4,30.0,"Eco","Male",44,1,3,"bedd17e0-662f-41d3-9284-0c762ba06076",3,"Personal Travel",1,1,4,0,5,5,39,,,,,,,0,1.0
78f6e1cd-958d-41c8-9103-11c8e1858af5,5,5,5,1948,"Loyal Customer",2,2,3,0.0,"Business","Male",45,4,4,"a4b4fa44-6bba-4ed5-97b7-a21860ceda8d",2,"Business travel",5,3,5,1,2,5,6,,,,,,,1,1.0
790041fc-f602-4cce-b4a2-c1bc382e9593,4,4,4,447,"Loyal Customer",1,1,3,116.0,"Business","Female",42,5,4,"eade6aaf-c3f7-40cc-b79c-5e62682e6b5f",1,"Business travel",4,5,4,1,1,4,102,,,,,,,1,1.0
790117c1-406b-4c12-b051-7d9685bfc117,4,4,4,1459,"Loyal Customer",5,4,4,0.0,"Eco","Female",29,4,5,"47995d43-fd00-4df3-be5c-bd106ee209e7",5,"Personal Travel",4,4,5,1,5,4,0,,,,,,,1,1.0
79033fcb-eb29-4204-8efc-df21cfddbc4e,3,3,1,1736,"Loyal Customer",3,4,1,0.0,"Eco","Male",59,3,3,"36a947ef-b846-4d24-9612-e72c730e09b9",3,"Personal Travel",3,3,5,0,4,5,0,,,,,,,0,0.99
7904ff9f-7015-479d-9aa5-b81ce1efba8e,4,5,5,2316,"disloyal Customer",2,2,4,18.0,"Business","Male",37,5,2,"6ef55965-a6e9-47a5-85e4-54cbbb97a9be",2,"Business travel",5,5,4,0,3,4,18,,,,,,,0,0.99
7907deca-0efb-4448-8171-37ec7806b415,4,4,1,2270,"Loyal Customer",4,3,5,22.0,"Eco Plus","Male",33,4,4,"c26c49ee-4b99-4322-9dac-06b5202601c6",3,"Business travel",4,4,5,1,3,4,39,,,,,,,1,0.84
7908d9a8-6b7f-4f4b-8040-236ebff4738e,4,3,4,1929,"disloyal Customer",5,4,3,50.0,"Eco","Male",22,3,4,"8d4ecc05-904e-499a-8597-47b83d747cf3",5,"Business travel",3,3,5,1,4,4,41,,,,,,,1,1.0
790aac91-3e5f-4186-8ead-7afa799ba291,3,3,4,2873,"Loyal Customer",3,4,4,0.0,"Eco","Male",48,3,3,"88fb8d37-0b4e-4c02-bff4-e960f03e28cf",3,"Personal Travel",3,3,4,0,3,4,0,,,,,,,0,1.0
79100f1e-36a5-4dec-abd0-72335abb0cd3,1,2,5,1945,"Loyal Customer",0,0,3,17.0,"Eco Plus","Female",28,2,0,"9fabfb59-39ee-4414-9efc-f317fd7e0112",0,"Business travel",2,2,2,1,1,4,5,,,,,,,1,1.0
7917aeef-54b6-4d08-9130-0c07f5541d09,3,4,1,1190,"Loyal Customer",4,2,3,0.0,"Eco","Male",57,4,4,"8ce16f5f-1523-4c8e-bf49-f4838e3df293",2,"Business travel",4,4,1,1,2,4,0,,,,,,,1,0.79
7918f9a7-f03b-44b5-97bc-9e3fa8a326a6,5,3,5,3317,"Loyal Customer",1,1,5,1.0,"Business","Female",28,3,3,"370a3f78-87b8-493a-b5b4-e1ac6ab98123",5,"Business travel",3,3,4,1,1,4,1,,,,,,,1,1.0
791bcec3-34ff-4597-9afd-9e186c02caef,4,4,1,3753,"Loyal Customer",4,3,4,0.0,"Eco Plus","Male",18,5,4,"22243d00-7707-4fdf-a2a2-92736cee0ed1",5,"Business travel",4,4,5,1,3,3,3,,,,,,,1,0.81
79231f7b-0826-4bcd-8dfd-f86f2a643347,5,3,5,2403,"Loyal Customer",3,3,3,0.0,"Eco","Female",22,4,5,"4bb43c6d-2795-401a-b6b4-a6451a63b1d5",3,"Personal Travel",5,3,5,1,3,5,0,,,,,,,1,1.0
7923fdb6-b17f-432e-baab-f356a6a8cc42,5,5,3,2237,"Loyal Customer",2,5,4,0.0,"Eco","Male",62,5,2,"52768f85-dd29-42e6-8d4f-a799991a64b6",2,"Personal Travel",5,5,2,0,5,4,0,,,,,,,0,1.0
79245a10-bae3-4f25-8727-21afcad80f11,2,2,2,51,"Loyal Customer",2,2,3,37.0,"Business","Male",46,4,4,"3ef66c34-7a58-44c8-b121-c3d0c3f6bfb0",3,"Business travel",2,3,2,0,2,2,35,,,,,,,0,0.94
79269e55-72c2-4f61-a64f-eb31a90c92b7,5,5,3,2312,"Loyal Customer",2,5,3,24.0,"Eco","Male",62,4,2,"65068866-8b90-4c55-b6b5-12c2c65bf586",2,"Personal Travel",5,5,3,0,3,5,28,,,,,,,0,1.0
792e35c0-b0af-4fc5-9fd5-efbc5e3302c1,5,2,4,3020,"Loyal Customer",4,4,4,13.0,"Eco","Female",15,2,4,"603e6f3e-e203-4b82-b1b2-66b493196ef3",4,"Personal Travel",2,2,5,0,2,4,0,,,,,,,0,0.7
792fa385-f81a-42d6-8314-047b8288ae03,4,5,1,2204,"disloyal Customer",2,0,4,110.0,"Eco","Male",24,5,2,"70752905-9c3c-428f-a8ef-8adfa6f75338",2,"Business travel",5,5,5,0,4,2,99,,,,,,,0,1.0
793143f3-699f-4a75-ace0-42e2fa30e8df,4,2,5,2020,"disloyal Customer",0,4,5,0.0,"Eco","Male",23,2,0,"45ce8334-67f0-4f91-9a89-9d770db5be31",0,"Business travel",2,2,2,1,4,5,0,,,,,,,1,1.0
7933771e-afc4-4525-b423-70ed9e62eeda,4,2,5,2264,"Loyal Customer",2,1,2,199.0,"Business","Male",53,2,2,"cc61af86-a714-467c-aa72-e09aa1e96b8f",1,"Business travel",4,2,4,0,1,3,200,,,,,,,1,0.51
79380817-7337-4738-a2f2-242ad3c0dbb6,1,5,5,98,"Loyal Customer",5,4,1,86.0,"Eco","Female",59,4,4,"b360612f-c29a-41ee-8de2-be13d223e3e6",4,"Personal Travel",5,5,1,1,4,4,76,,,,,,,1,0.93
7938328f-a049-4319-8fe7-a6e87e9fda99,4,1,4,1847,"Loyal Customer",2,4,3,3.0,"Eco","Male",17,1,2,"96da9c83-62ff-464e-84db-b3d4f3b8cc75",2,"Personal Travel",1,1,2,0,4,4,7,,,,,,,0,1.0
79399203-29c5-454b-9dcf-93c522393d86,5,3,3,2696,"disloyal Customer",0,0,5,126.0,"Business","Female",17,3,0,"a6b3118c-1f78-4842-b208-563632169338",0,"Business travel",3,3,2,1,3,5,107,,,,,,,1,1.0
793a838f-9e59-4145-8066-537344f1ce35,4,5,5,2552,"disloyal Customer",5,5,1,0.0,"Eco","Female",21,5,5,"e1a28a4c-db3d-4c3f-b363-075b7ad19e7c",5,"Business travel",5,5,4,1,1,1,0,,,,,,,1,0.99
793ceb87-a681-474e-bad2-e5c97edd6bbf,3,2,4,1863,"disloyal Customer",3,3,4,87.0,"Eco Plus","Female",36,2,3,"b5207914-b66c-4eee-8c12-bd609db0ffaf",3,"Business travel",2,2,3,0,4,3,96,,,,,,,0,1.0
793f683d-f7f5-4147-84bf-20334dbe2d3b,4,1,4,1910,"Loyal Customer",1,4,5,0.0,"Business","Male",38,5,4,"994d25ce-0191-498e-a6e5-2798631be541",1,"Business travel",4,4,4,1,1,4,0,,,,,,,1,0.99
793fe77d-4357-49cb-9752-f7eecf2d4f85,4,5,4,2412,"disloyal Customer",2,2,2,0.0,"Business","Female",39,5,2,"e237a5fc-3193-41e5-a963-91debff8bfcb",2,"Business travel",5,5,3,0,4,3,0,,,,,,,0,0.99
7941f5e1-36c7-47d2-b4e0-617ef969b97d,4,5,4,1030,"Loyal Customer",3,4,3,0.0,"Business","Male",38,4,4,"6a9d3b01-7bec-446a-9aa3-2bcadeefb5a4",3,"Personal Travel",4,4,3,0,4,4,0,,,,,,,1,0.65
794434fe-af44-4a07-8397-f2184365cc89,5,5,4,1739,"Loyal Customer",2,5,5,7.0,"Eco","Male",26,5,2,"bf01b4a2-44e2-409f-bb52-405af8e4d9a0",2,"Personal Travel",5,5,3,0,3,5,15,,,,,,,0,1.0
79460a18-a56e-4bfd-bc7c-07ffea335c2d,2,3,2,1985,"Loyal Customer",2,2,4,0.0,"Business","Male",40,5,5,"cd63dd1d-809f-477c-a2be-646f49e21c45",2,"Business travel",2,5,2,1,2,2,4,,,,,,,1,0.99
7947b55b-7d82-406d-a4b6-ab21de273e09,3,4,4,3004,"disloyal Customer",2,2,3,17.0,"Eco","Male",49,2,2,"92b1ab38-522e-4908-85f1-f736f926692e",2,"Business travel",4,4,3,0,3,4,17,,,,,,,0,1.0
794e9c9e-a9d4-46ea-b531-0d9737c314f5,3,3,3,3359,"Loyal Customer",3,1,3,17.0,"Business","Male",46,3,3,"0dd36681-2d6d-46d4-b14b-1427a9f50dba",4,"Business travel",3,2,3,0,1,3,23,,,,,,,0,0.97
79503a70-97f2-41f0-807a-edcd797bd7e6,5,2,3,1874,"Loyal Customer",3,5,3,9.0,"Eco","Male",29,2,3,"a077940a-82a1-41fa-88b6-7214a26fcaa4",3,"Personal Travel",2,2,3,0,1,5,0,,,,,,,0,1.0
795148c9-3cc5-4cf5-9633-8e8c440fbea1,5,3,3,2208,"disloyal Customer",4,4,5,0.0,"Eco","Female",15,3,4,"c5cbe0d9-742c-4910-941a-173b08b431be",4,"Business travel",3,3,2,1,3,5,0,,,,,,,1,0.78
79514fb6-a23b-45b9-9b3a-0ce9468ce3a0,3,4,3,329,"Loyal Customer",3,1,4,0.0,"Business","Female",41,3,3,"6a30475e-6279-427b-bd7b-ab5610e1ca66",1,"Business travel",3,3,4,0,1,3,0,,,,,,,0,0.9
79593310-11fe-4504-a6f3-3cf03edc1ba9,3,3,3,1588,"Loyal Customer",3,3,4,0.0,"Business","Male",56,5,4,"cbca87b2-bad7-4efd-aa4f-55846c4b9938",3,"Business travel",3,5,3,1,3,3,7,,,,,,,1,0.97
795c2a29-c2e6-4f3a-adc8-67108698fd40,5,4,4,2708,"Loyal Customer",1,5,4,0.0,"Business","Female",41,4,4,"73768d66-4837-4af0-aeb5-59bce5ba1939",1,"Business travel",1,5,3,1,1,4,4,,,,,,,1,0.97
795c6228-0f71-4af0-8301-8e6963bd905f,4,2,3,2168,"disloyal Customer",5,5,3,0.0,"Business","Male",61,4,5,"b566a0a2-1f51-4ea7-908c-e8b15cb97a53",5,"Business travel",2,2,4,1,3,4,0,,,,,,,1,1.0
79604592-9194-4b08-99a1-ddbb0b0a19c6,5,4,1,3774,"Loyal Customer",5,5,4,8.0,"Business","Male",23,4,4,"d22ced30-4ca9-45a0-a8ed-3ae60acf2281",3,"Business travel",4,4,4,1,5,5,0,,,,,,,1,1.0
7961264b-b312-4fe3-bad3-b6a9a1ddda3b,4,4,1,1615,"Loyal Customer",3,5,1,0.0,"Business","Male",21,2,4,"9724f4cd-9494-4432-a278-418eb108ce3a",4,"Personal Travel",4,4,2,0,3,3,0,,,,,,,0,0.96
7967a6a8-0df9-44fd-a95a-b0934cef1060,4,4,4,804,"Loyal Customer",3,3,4,10.0,"Business","Male",49,4,5,"d01e7fd1-6c69-4e0a-bb4d-cd6441725c83",3,"Business travel",4,4,4,1,3,4,0,,,,,,,1,1.0
7967c3cf-1f09-42ce-8d7e-64ebc23b31f4,5,5,3,2248,"disloyal Customer",4,4,3,0.0,"Eco","Female",22,5,4,"4bb64b73-7551-4d28-abdd-36a2a66b0d03",4,"Business travel",5,5,5,0,3,5,0,,,,,,,0,0.62
7967e4bf-e22c-47c7-9d8d-73a9daee7f44,5,4,5,334,"Loyal Customer",2,2,5,0.0,"Business","Male",53,4,5,"18b99006-be98-4ed6-ac05-81aeabf7f562",2,"Business travel",5,5,5,1,2,5,1,,,,,,,1,1.0
796a69fa-93a9-4a2b-b221-d4adba0747d1,5,4,5,4792,"Loyal Customer",3,3,3,0.0,"Business","Female",28,4,4,"f9521fbe-3957-4a94-9aa0-b02882ac5f1f",3,"Business travel",4,4,5,1,3,4,0,,,,,,,1,1.0
796bf08c-8a8d-4be3-ae64-0b0a31f150d6,3,1,2,1908,"disloyal Customer",2,2,3,0.0,"Eco","Female",22,1,2,"2772d2e4-d239-47af-9b12-be572f7aa101",2,"Business travel",1,1,5,0,1,3,0,,,,,,,0,1.0
796ed4eb-1750-4399-8452-8cd9a6e80cb4,3,5,1,2634,"Loyal Customer",1,1,5,0.0,"Business","Male",43,5,5,"2292105e-122d-4a02-9efa-d0ef86618d07",2,"Business travel",2,5,5,1,1,2,0,,,,,,,1,1.0
7971cc09-e5b3-495b-8fb1-828ce410ad01,2,4,1,2406,"disloyal Customer",3,3,3,43.0,"Eco","Female",71,4,3,"e7752153-73fb-48a5-bfd0-6d4a7212e053",3,"Business travel",4,4,2,0,3,2,68,,,,,,,0,1.0
79750dfe-2129-423b-98df-56c2ac02a2bc,5,4,3,1986,"disloyal Customer",2,0,3,0.0,"Eco","Female",22,4,2,"59c9b4fb-ce85-4743-917a-5eedd97e775f",2,"Business travel",4,4,4,0,2,4,0,,,,,,,0,1.0
79752133-e4b6-4f13-a4a9-46cfafdbdabd,3,1,3,2884,"Loyal Customer",1,3,1,2.0,"Business","Male",31,1,1,"66f21fcf-2899-4787-a421-95187aa670be",3,"Business travel",1,1,3,0,3,4,0,,,,,,,0,0.99
79830cb8-0fe2-48e5-ab00-f81a3f338876,4,3,4,963,"Loyal Customer",4,5,1,1.0,"Eco","Female",43,3,1,"4e552308-7aa2-444b-a7bd-f8f8b6c4e053",5,"Business travel",4,1,4,1,5,4,0,,,,,,,1,0.92
7983c573-bc2e-438f-990a-be8e2777f454,4,3,3,1554,"disloyal Customer",0,0,5,0.0,"Business","Male",27,3,0,"02c8767b-e97f-4329-9396-1ea7a84a8e84",0,"Business travel",3,3,4,1,3,4,0,,,,,,,1,1.0
798551f4-620f-48c3-bea3-0f48356e8456,4,5,4,2438,"Loyal Customer",5,5,4,1.0,"Business","Female",41,5,5,"e64245c9-73c5-4bc0-b217-384d527ff4e4",5,"Business travel",4,3,4,1,5,4,5,,,,,,,1,1.0
798636cd-f558-4624-9d26-0d5431a94520,3,4,5,2004,"Loyal Customer",4,3,1,0.0,"Eco","Male",41,4,4,"1145bf20-8381-4cdd-a876-58017810e805",3,"Business travel",4,4,3,1,3,5,0,,,,,,,1,0.99
79900a48-2055-405b-b4b9-fc58ce211514,4,5,2,928,"Loyal Customer",2,5,2,0.0,"Eco","Male",18,5,2,"4db22b0d-e55e-42f2-87f5-076a5724ecf8",2,"Personal Travel",5,5,3,0,4,4,0,,,,,,,0,1.0
7993d8cb-0a3b-4bd1-b779-9bdb75e3db41,2,4,4,2645,"disloyal Customer",2,2,4,108.0,"Eco","Female",20,4,4,"f58fb459-7896-49a6-aec4-6da06aae4f26",2,"Business travel",2,2,2,0,3,4,131,,,,,,,0,1.0
799477d2-2f3d-41a8-b386-ddbf64d4d780,5,2,3,2131,"disloyal Customer",0,0,5,3.0,"Eco","Female",20,2,0,"a1d2ec17-3c52-497c-a34b-f2bb77476461",0,"Business travel",2,2,4,1,4,5,2,,,,,,,1,1.0
799dae84-47e3-49d3-b305-fd5f395abe7c,2,1,2,1249,"Loyal Customer",2,5,2,0.0,"Business","Male",36,4,4,"a996622e-c3d5-4b6f-9d3b-5e0d2f44a01e",5,"Business travel",2,4,2,0,5,2,0,,,,,,,0,0.99
799fc253-5d1b-4f8c-8f8b-83beea57be8e,1,5,1,2253,"Loyal Customer",5,4,3,25.0,"Eco","Female",23,3,5,"6f237827-7ae3-43b8-8877-60b9e471e80b",4,"Business travel",5,5,2,1,4,4,30,,,,,,,1,1.0
79a112b2-a97d-42ea-8501-315436cfcad8,3,2,2,2025,"Loyal Customer",2,1,3,0.0,"Eco","Male",47,4,2,"37b9efea-24f7-4ce1-8fc1-b1a560583758",2,"Personal Travel",2,2,3,0,3,4,0,,,,,,,0,1.0
79a46b69-009f-43ef-9686-2a875ed8627e,4,4,3,1056,"disloyal Customer",4,0,4,0.0,"Eco","Female",21,5,4,"a5ee8d6e-0097-4373-afc2-3349eb772a06",4,"Business travel",4,4,5,0,4,5,2,,,,,,,0,0.86
79aeeb05-2b1f-4045-b637-1a8381377722,4,5,4,2491,"Loyal Customer",3,3,5,0.0,"Business","Male",42,5,5,"9f0700be-03fd-4d79-94ca-5b2942748992",4,"Business travel",4,5,4,1,3,4,6,,,,,,,1,1.0
79b53bc7-936b-4d06-abd8-60b8ae8025e1,5,4,3,3545,"Loyal Customer",1,4,5,0.0,"Eco","Male",9,4,1,"83ae218e-1b24-4f21-b484-f8c008e3c41a",1,"Personal Travel",4,4,2,0,3,5,0,,,,,,,0,1.0
79b82030-1565-4fa1-b819-f5410a8a3c2b,4,4,4,425,"Loyal Customer",4,4,5,0.0,"Business","Female",39,5,5,"7ad032cb-e54c-40bb-9f97-de738523e764",4,"Business travel",4,4,4,1,4,4,6,,,,,,,1,1.0
79c29beb-6fc0-4149-8782-91d49cc7ee0d,2,1,3,2162,"Loyal Customer",1,3,4,10.0,"Eco","Male",36,1,1,"470e396d-79dc-40d4-ba45-8ba39cfb6b9f",3,"Business travel",1,1,3,0,3,2,5,,,,,,,0,0.98
79c41de1-1507-4516-bdd3-c41814bedcb8,3,3,1,1801,"Loyal Customer",2,2,1,0.0,"Eco Plus","Male",56,3,2,"7b1437e9-8a79-4466-85c9-ed108627b73c",2,"Personal Travel",3,3,4,0,4,3,0,,,,,,,0,1.0
79c6233f-4ee8-4919-a732-299b418b5d4b,2,4,2,5536,"Loyal Customer",4,4,4,0.0,"Business","Female",30,4,4,"f79b7089-bc78-4b62-8744-569c53c2583f",4,"Business travel",4,4,2,1,4,3,0,,,,,,,1,0.86
79c878a7-84ea-4490-af09-1fe9ceca18cf,5,2,5,1188,"Loyal Customer",5,3,1,0.0,"Eco","Female",68,2,2,"cb70b51e-8a29-4713-8338-865d098e8d3f",3,"Personal Travel",5,4,5,1,3,5,0,,,,,,,1,1.0
79c8d921-3924-4f64-9449-2660bd39ea11,2,2,1,3386,"Loyal Customer",3,3,3,0.0,"Eco","Male",45,2,3,"23db1922-b950-458e-bc5a-c98e19ae0962",5,"Business travel",2,2,2,0,5,3,8,,,,,,,0,0.98
79cac779-a12d-494e-a840-a1ed2f89c2e2,5,5,4,1391,"disloyal Customer",0,0,3,0.0,"Business","Female",27,5,0,"b8464071-0699-4c30-bb85-99dcf54827fc",0,"Business travel",5,5,4,1,2,4,0,,,,,,,1,1.0
79d07c73-133b-43f3-93b5-049750c33fbf,5,4,5,1800,"Loyal Customer",3,3,3,0.0,"Business","Female",42,5,5,"1dc6ea8c-9cb6-4f7c-98d2-df0affa6c70a",3,"Business travel",5,2,5,1,3,5,0,,,,,,,1,1.0
79d2c18c-b55d-432c-82e3-24e759ffd4c0,4,5,5,2323,"Loyal Customer",3,3,5,22.0,"Business","Male",53,5,5,"3ae20f50-a0c2-41db-bbc0-75f498ac5295",5,"Business travel",5,5,5,1,3,5,22,,,,,,,1,1.0
79d3405e-21d0-4809-9405-888f13b07c0d,5,3,5,1507,"Loyal Customer",3,3,5,0.0,"Eco","Female",34,4,5,"c77287c8-27ad-4ab2-9c50-cf9605592e65",3,"Personal Travel",5,3,5,1,3,5,0,,,,,,,1,1.0
79d40358-76d0-41e4-ad2c-28a3a4d4b25f,5,4,5,620,"disloyal Customer",3,3,4,0.0,"Business","Female",80,4,4,"15e8fc47-0d09-4bcd-bd23-b86591ee8556",3,"Business travel",5,4,3,0,3,5,0,,,,,,,0,0.85
79d76bd7-0ca1-4894-b697-ac09dcfc13c3,5,3,5,2694,"Loyal Customer",4,4,4,0.0,"Business","Male",45,4,5,"2aa8661d-43da-49de-9359-6d6924b68f5d",4,"Business travel",5,3,5,1,4,5,0,,,,,,,1,1.0
79d83416-2b39-42d6-b59e-ce5bc24e8ce6,5,3,4,1342,"disloyal Customer",2,2,4,1.0,"Business","Male",45,5,2,"4f60210c-2450-4497-bb16-243073904519",2,"Business travel",3,3,2,0,2,4,0,,,,,,,0,0.99
79da401c-090a-4787-a8ac-72afb6ef07f8,2,5,3,2017,"Loyal Customer",5,1,2,62.0,"Eco","Male",22,5,5,"d90ea512-ef75-4acb-a640-46035c67a5e0",1,"Business travel",5,5,1,1,1,1,47,,,,,,,1,0.99
79db939c-f0f4-4164-937a-44920ccff460,3,3,4,2003,"Loyal Customer",2,2,4,7.0,"Eco","Female",16,3,4,"d1a0bb15-81d4-47a2-8398-5122c146b410",2,"Personal Travel",3,3,3,1,2,4,5,,,,,,,0,0.56
79e224f1-d282-43ba-9efa-d5e9246bc3fd,4,4,5,819,"Loyal Customer",3,5,5,0.0,"Eco","Female",68,3,3,"679d4e9b-d6cf-454d-be0d-615ccfb7586a",3,"Personal Travel",5,1,3,0,4,5,0,,,,,,,0,0.97
79e5ae94-b68d-4d47-b7ed-3ad5ae2910b9,5,5,5,1502,"Loyal Customer",4,4,3,0.0,"Eco","Male",41,5,4,"f6fa6a29-7d07-485e-8c08-60457a98d4b5",4,"Personal Travel",5,5,3,0,5,4,0,,,,,,,0,0.88
79e7e753-91b0-4010-911d-119dd67ef50e,5,4,3,1818,"Loyal Customer",4,5,5,4.0,"Eco","Male",25,4,4,"1eaa194b-c547-4994-ac27-d1623ebce302",5,"Business travel",4,4,4,1,5,3,13,,,,,,,1,0.95
